"Item","ITEM_ID","TXN_DATE","SUBINV","ORG_ID","QTY_IN","QTY_OUT","TXN_CNT","DeptCode"
"Q4018005","648511","2021-06-07","QGD51","85","0.0","2.0","1","SEO26FF"
"Q4018005","648511","2018-04-18","QGD51","85","0.0","0.0","1","SEO26FF"
"Q4018005","648511","2019-01-19","QGD51","85","3.0","3.0","2","SEO26FF"
"Q4018005","648511","2020-09-02","QHA51","85","0.0","3.0","1","SEO26FF"
"Q4018005","648511","2019-01-14","QHA53","85","2.0","0.0","1","SEO26FF"
"Q4018005","648511","2026-07-15","QHA51","85","0.0","1.0","1","SEO26FF"
"Q4018005","648511","2017-10-16","QHA53","85","0.0","0.0","1","SEO26FF"
"Q4018005","648511","2018-01-12","QHA53","85","0.0","0.0","1","SEO26FF"
"Q4018005","648511","2020-10-08","QHB53","85","0.0","0.0","1","SEO26FF"
"Q4018005","648511","2019-01-09","QHH51","86","0.0","0.0","1","SEO26FF"
"Q4018005","648511","2018-01-29","QVC06","86","0.0","1.0","1","SEO26FF"
"Q4018005","648511","2024-07-22","QLC35","86","0.0","4.0","1","SEO26FF"
"Q4018005","648511","2026-01-27","QLX51","316","0.0","1.0","1","SEO26FF"
"Q4018005","648511","2025-10-20","QMB52","85","2.0","2.0","2","SEO26FF"
"Q4018005","648511","2020-04-22","QVC06","86","5.0","0.0","1","SEO26FF"
"Q4018005","648511","2019-12-19","QVC09","86","2.0","0.0","1","SEO26FF"
"Q4018005","648511","2016-11-29","QVC70","85","1.0","0.0","1","SEO26FF"
"Q4018005","648511","2017-11-16","QVC70","85","1.0","1.0","2","SEO26FF"
"Q4018005","648511","2022-10-07","QVC70","85","1.0","0.0","1","SEO26FF"
"Q4018005","648511","2016-10-17","QVC70","86","1.0","0.0","1","SEO26FF"
"Q4018005","648511","2023-03-08","QVC72","86","2.0","2.0","4","SEO26FF"
"Q4018005","648511","2025-12-10","QVC70","86","0.0","1.0","1","SEO26FF"
"Q4018005","648511","2022-02-18","QVC72","86","0.0","1.0","1","SEO26FF"
"Q4018005","648511","2019-03-15","QVC72","86","4.0","0.0","1","SEO26FF"
"Q4018007","648513","2024-09-11","QFC01","86","5.0","0.0","5","SEO26FF"
"Q4018007","648513","2015-12-13","QGD51","85","1.0","1.0","2","SEO26FF"
"Q4018007","648513","2017-10-23","QHA51","85","1.0","0.0","1","SEO26FF"
"Q4018007","648513","2017-12-02","QHA51","85","0.0","1.0","1","SEO26FF"
"Q4018007","648513","2019-10-10","QHB53","85","0.0","0.0","1","SEO26FF"
"Q4018007","648513","2025-11-14","QMB52","85","0.0","2.0","1","SEO26FF"
"Q4018007","648513","2017-05-16","QMD52","86","1.0","1.0","2","SEO26FF"
"Q4018007","648513","2020-03-05","QVC09","86","1.0","0.0","1","SEO26FF"
"Q4018007","648513","2018-11-02","QVC09","86","1.0","0.0","1","SEO26FF"
"Q4018007","648513","2022-10-07","QVC70","85","1.0","0.0","1","SEO26FF"
"Q4018007","648513","2022-11-18","QVC70","86","3.0","3.0","6","SEO26FF"
"Q4018007","648513","2019-01-18","QVC72","86","1.0","1.0","2","SEO26FF"
"Q4018007","648513","2021-06-24","QVC10","86","1.0","0.0","1","SEO26FF"
"Q4018007","648513","2019-01-04","QLC51","85","2.0","2.0","2","SEO26FF"
"Q4018007","648513","2019-01-21","QVC70","85","2.0","2.0","2","SEO26FF"
"Q4018007","648513","2016-11-09","QVC70","86","3.0","0.0","1","SEO26FF"
"Q4018011","648516","2015-12-10","QGC51","85","2.0","2.0","2","SEO26FF"
"Q4018011","648516","2018-04-18","QGE51","85","0.0","0.0","1","SEO26FF"
"Q4018011","648516","2018-01-12","QGE51","85","0.0","0.0","1","SEO26FF"
"Q4018011","648516","2018-01-12","QLC51","85","0.0","0.0","1","SEO26FF"
"Q4018011","648516","2017-03-10","QMD52","86","1.0","0.0","1","SEO26FF"
"Q4018011","648516","2017-05-16","QMD52","86","1.0","1.0","2","SEO26FF"
"Q4018011","648516","2017-03-10","QVC06","86","0.0","1.0","1","SEO26FF"
"Q4018011","648516","2017-04-07","QVC06","86","0.0","0.0","1","SEO26FF"
"Q4018011","648516","2020-01-15","QVC70","86","1.0","0.0","1","SEO26FF"
"Q4018011","648516","2022-11-16","QVC72","86","2.0","2.0","2","SEO26FF"
"Q4018011","648516","2018-12-04","QVC72","86","0.0","1.0","1","SEO26FF"
"Q4018011","648516","2015-07-21","QGD51","85","2.0","0.0","1","SEO26FF"
"Q4018011","648516","2018-01-12","QHA53","85","0.0","0.0","1","SEO26FF"
"Q4018011","648516","2018-04-18","QLC51","85","0.0","0.0","1","SEO26FF"
"Q4018011","648516","2025-03-28","QVC70","85","1.0","0.0","1","SEO26FF"
"Q4018011","648516","2019-10-22","QVC70","86","1.0","0.0","1","SEO26FF"
"Q4018011","648516","2020-08-05","QVC72","86","1.0","0.0","1","SEO26FF"
"Q4018012","648517","2018-04-18","QHA53","85","0.0","0.0","1","SEO26FF"
"Q4018012","648517","2021-06-24","QHD51","86","0.0","1.0","1","SEO26FF"
"Q4018012","648517","2019-05-28","QLX51","316","0.0","1.0","1","SEO26FF"
"Q4018012","648517","2014-12-30","QLX51","316","1.0","0.0","1","SEO26FF"
"Q4018012","648517","2019-04-15","QVC06","86","0.0","1.0","1","SEO26FF"
"Q4018012","648517","2021-09-03","QVC06","86","0.0","1.0","1","SEO26FF"
"Q4018012","648517","2023-03-08","QVC70","86","1.0","1.0","2","SEO26FF"
"Q4018012","648517","2022-11-18","QVC70","86","2.0","2.0","4","SEO26FF"
"Q4018012","648517","2015-04-14","QVC72","86","1.0","0.0","1","SEO26FF"
"Q4018012","648517","2020-03-03","QVC72","86","2.0","2.0","2","SEO26FF"
"Q4018012","648517","2018-05-18","QVC06","86","0.0","1.0","1","SEO26FF"
"Q4018014","648519","2017-10-16","QGD51","85","0.0","0.0","1","SEO26FF"
"Q4018014","648519","2017-12-02","QHA51","85","0.0","1.0","1","SEO26FF"
"Q4018014","648519","2021-06-24","QHB56","86","0.0","1.0","1","SEO26FF"
"Q4018014","648519","2026-08-12","QVC01","86","0.0","3.0","1","SEO26FF"
"Q4018014","648519","2018-11-02","QVC09","86","1.0","0.0","1","SEO26FF"
"Q4018014","648519","2021-08-31","QVC10","86","1.0","0.0","1","SEO26FF"
"Q4018014","648519","2023-09-11","QVC70","85","0.0","3.0","3","SEO26FF"
"Q4018014","648519","2015-12-13","QGD51","85","3.0","3.0","2","SEO26FF"
"Q4018014","648519","2018-11-13","QGE51","85","0.0","1.0","1","SEO26FF"
"Q4018014","648519","2024-10-30","QGE51","85","3.0","0.0","1","SEO26FF"
"Q4018014","648519","2020-10-08","QHA53","85","0.0","0.0","1","SEO26FF"
"Q4018014","648519","2020-03-23","QHB56","86","1.0","1.0","2","SEO26FF"
"Q4018014","648519","2021-04-26","QVC06","86","0.0","1.0","1","SEO26FF"
"Q4018014","648519","2022-07-02","QHH51","86","0.0","1.0","1","SEO26FF"
"Q4018014","648519","2015-06-22","QKE51","86","1.0","0.0","1","SEO26FF"
"Q4018014","648519","2015-06-22","QVC06","86","0.0","1.0","1","SEO26FF"
"Q4018014","648519","2026-08-11","QVC01","86","3.0","0.0","1","SEO26FF"
"Q4018014","648519","2015-01-27","QVC06","86","2.0","0.0","1","SEO26FF"
"Q4018014","648519","2019-08-02","QVC06","86","1.0","1.0","2","SEO26FF"
"Q4018014","648519","2021-02-18","QVC70","85","0.0","1.0","1","SEO26FF"
"Q4018014","648519","2016-11-29","QVC70","86","1.0","1.0","2","SEO26FF"
"Q4018015","648520","2022-09-19","QHD51","86","1.0","1.0","2","SEO26FF"
"Q4018015","648520","2020-12-31","QLX51","316","2.0","2.0","2","SEO26FF"
"Q4018015","648520","2017-03-10","QMD52","86","1.0","0.0","1","SEO26FF"
"Q4018015","648520","2022-10-07","QVC70","85","1.0","0.0","1","SEO26FF"
"Q4018015","648520","2023-11-07","QVC70","86","1.0","1.0","2","SEO26FF"
"Q4018015","648520","2017-11-03","QHA53","85","0.0","1.0","1","SEO26FF"
"Q4018015","648520","2021-10-27","QHB53","85","0.0","1.0","1","SEO26FF"
"Q4018015","648520","2021-08-10","QHB53","85","2.0","0.0","1","SEO26FF"
"Q4018015","648520","2024-08-28","QLC35","86","1.0","1.0","2","SEO26FF"
"Q4018015","648520","2023-10-25","QMA52","85","4.0","4.0","2","SEO26FF"
"Q4018016","648521","2022-11-25","QHA53","85","2.0","2.0","2","SEO26FF"
"Q4018016","648521","2026-08-14","QHB53","85","1.0","0.0","1","SEO26FF"
"Q4018016","648521","2024-11-25","QHB51","86","0.0","1.0","1","SEO26FF"
"Q4018016","648521","2021-09-15","QGE51","85","0.0","1.0","1","SEO26FF"
"Q4018016","648521","2020-11-23","QHA53","85","0.0","1.0","1","SEO26FF"
"Q4018016","648521","2023-07-11","QHB56","86","1.0","0.0","1","SEO26FF"
"Q4018016","648521","2021-04-21","QHB56","86","1.0","0.0","1","SEO26FF"
"Q4018016","648521","2016-10-20","QLX51","316","0.0","1.0","1","SEO26FF"
"Q4018018","648523","2018-01-12","QGD51","85","0.0","0.0","1","SEO26FF"
"Q4018018","648523","2020-04-21","QHA51","85","0.0","4.0","1","SEO26FF"
"Q4018018","648523","2020-02-07","QHA53","85","4.0","2.0","3","SEO26FF"
"Q4018018","648523","2020-07-06","QHA53","85","0.0","2.0","1","SEO26FF"
"Q4018018","648523","2017-11-02","QLC51","85","2.0","0.0","1","SEO26FF"
"Q4018018","648523","2019-10-10","QLC51","85","0.0","0.0","1","SEO26FF"
"Q4018018","648523","2025-11-14","QMB52","85","0.0","2.0","1","SEO26FF"
"Q4018018","648523","2016-07-28","QVE41","85","1.0","0.0","1","SEO26FF"
"Q4018018","648523","2016-10-06","QVE41","85","0.0","0.0","1","SEO26FF"
"Q4018018","648523","2019-01-17","QHD51","86","1.0","1.0","2","SEO26FF"
"Q4018018","648523","2025-10-20","QMB52","85","2.0","2.0","2","SEO26FF"
"Q4018018","648523","2015-01-27","QVC06","86","2.0","0.0","1","SEO26FF"
"Q4018019","648524","2017-12-02","QHA53","85","1.0","0.0","1","SEO26FF"
"Q4018019","648524","2020-02-28","QHB51","86","0.0","1.0","1","SEO26FF"
"Q4018019","648524","2019-04-22","QHH51","86","1.0","1.0","2","SEO26FF"
"Q4018019","648524","2016-04-07","QLX51","316","1.0","0.0","1","SEO26FF"
"Q4018019","648524","2019-04-15","QVC06","86","0.0","1.0","1","SEO26FF"
"Q4018019","648524","2024-03-15","QVC72","86","0.0","1.0","1","SEO26FF"
"Q4018019","648524","2019-01-18","QVC72","86","1.0","1.0","2","SEO26FF"
"Q4018019","648524","2024-05-08","QHB56","86","0.0","1.0","1","SEO26FF"
"Q4018022","648527","2020-10-08","QGC51","85","0.0","0.0","1","SEO26FF"
"Q4018022","648527","2020-04-09","QGD51","85","0.0","0.0","1","SEO26FF"
"Q4018022","648527","2019-01-19","QGD51","85","1.0","1.0","2","SEO26FF"
"Q4018022","648527","2022-11-25","QHA53","85","1.0","1.0","2","SEO26FF"
"Q4018022","648527","2017-08-13","QHA53","85","1.0","0.0","1","SEO26FF"
"Q4018022","648527","2018-04-18","QHA53","85","0.0","0.0","1","SEO26FF"
"Q4018022","648527","2019-01-04","QLC51","85","1.0","1.0","2","SEO26FF"
"Q4018022","648527","2017-02-15","QVC01","86","1.0","0.0","1","SEO26FF"
"Q4018022","648527","2019-01-18","QVC72","86","1.0","1.0","2","SEO26FF"
"Q4018022","648527","2022-11-16","QVC72","86","2.0","2.0","2","SEO26FF"
"Q4018022","648527","2019-04-22","QVC72","86","1.0","1.0","2","SEO26FF"
"Q4018022","648527","2020-04-09","QVE41","85","0.0","0.0","1","SEO26FF"
"Q4018022","648527","2024-11-27","QGC51","85","0.0","1.0","1","SEO26FF"
"Q4018022","648527","2017-10-16","QGD51","85","0.0","0.0","1","SEO26FF"
"Q4018022","648527","2015-10-02","QGE06","85","0.0","0.0","1","SEO26FF"
"Q4018022","648527","2021-02-08","QHA51","85","0.0","1.0","1","SEO26FF"
"Q4018022","648527","2019-01-24","QHA51","86","2.0","2.0","2","SEO26FF"
"Q4018022","648527","2019-01-09","QHA51","86","0.0","0.0","1","SEO26FF"
"Q4018022","648527","2024-08-28","QLC35","86","1.0","1.0","2","SEO26FF"
"Q4018022","648527","2018-10-10","QLC51","85","0.0","0.0","1","SEO26FF"
"Q4018022","648527","2020-02-14","QVC70","85","1.0","0.0","1","SEO26FF"
"Q4018022","648527","2024-12-26","QVC70","85","0.0","1.0","1","SEO26FF"
"Q4018022","648527","2022-06-16","QVC70","86","0.0","1.0","1","SEO26FF"
"Q4018022","648527","2023-12-08","QVC70","86","0.0","1.0","1","SEO26FF"
"Q4018023","648528","2019-01-24","QLC35","86","1.0","1.0","2","SEO26FF"
"Q4018023","648528","2018-04-18","QLC35","86","0.0","0.0","1","SEO26FF"
"Q4018023","648528","2019-10-10","QLC51","85","0.0","0.0","1","SEO26FF"
"Q4018023","648528","2015-01-23","QVC01","86","0.0","1.0","1","SEO26FF"
"Q4018023","648528","2018-07-09","QVC70","86","4.0","0.0","1","SEO26FF"
"Q4018023","648528","2025-12-02","QHB51","85","1.0","0.0","1","SEO26FF"
"Q4018023","648528","2019-02-27","QVC09","86","0.0","1.0","1","SEO26FF"
"Q4018023","648528","2015-06-16","QHH51","86","1.0","0.0","1","SEO26FF"
"Q4018023","648528","2025-12-18","QLX51","316","2.0","0.0","1","SEO26FF"
"Q4018023","648528","2019-04-10","QVC06","86","0.0","0.0","1","SEO26FF"
"Q4018023","648528","2015-10-02","QVC06","86","0.0","0.0","1","SEO26FF"
"Q4018023","648528","2021-09-03","QVC10","86","1.0","0.0","1","SEO26FF"
"Q4018023","648528","2019-02-25","QVC09","86","1.0","0.0","1","SEO26FF"
"Q4018023","648528","2018-06-19","QVC70","85","0.0","1.0","1","SEO26FF"
"Q4018023","648528","2022-07-15","QVC70","86","0.0","1.0","1","SEO26FF"
"Q4018023","648528","2016-10-17","QVC70","86","3.0","0.0","1","SEO26FF"
"Q4018023","648528","2022-08-25","QVE41","85","1.0","0.0","1","SEO26FF"
"Q4018210","648643","2019-10-10","QHD51","86","0.0","0.0","1","SEO26FF"
"Q4018210","648643","2015-04-06","QLX51","316","1.0","0.0","1","SEO26FF"
"Q4018210","648643","2021-11-10","QMM51","85","0.0","1.0","1","SEO26FF"
"Q4018210","648643","2015-01-27","QVC06","86","3.0","0.0","1","SEO26FF"
"Q4018210","648643","2019-04-30","QVC06","86","1.0","0.0","1","SEO26FF"
"Q4018210","648643","2021-08-31","QVC09","86","0.0","1.0","1","SEO26FF"
"Q4018210","648643","2019-07-03","QVC09","86","0.0","1.0","1","SEO26FF"
"Q4018210","648643","2019-01-18","QVC72","86","1.0","1.0","2","SEO26FF"
"Q4018210","648643","2022-11-16","QVC72","86","2.0","2.0","4","SEO26FF"
"Q4018210","648643","2019-04-22","QVC72","86","1.0","1.0","2","SEO26FF"
"Q4018210","648643","2019-07-05","QVC75","86","0.0","0.0","1","SEO26FF"
"Q4018210","648643","2026-02-23","QFC01","86","0.0","7.0","1","SEO26FF"
"Q4018210","648643","2025-06-05","QGE51","85","2.0","0.0","1","SEO26FF"
"Q4018210","648643","2020-09-13","QVC06","86","0.0","2.0","2","SEO26FF"
"Q4018210","648643","2021-07-17","QVC10","86","3.0","3.0","6","SEO26FF"
"Q4018210","648643","2021-08-27","QVC10","86","1.0","1.0","2","SEO26FF"
"Q4039953","660772","2024-08-16","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4039953","660772","2025-04-08","QFC01","86","0.0","1.0","1","SEO26FF"
"Q4039953","660772","2017-04-04","QHB23","86","0.0","1.0","1","SEO26FF"
"Q4039953","660772","2017-07-24","QVC03","86","1.0","0.0","1","SEO26FF"
"Q4039953","660772","2021-10-29","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4169627","710573","2019-09-10","QHB51","85","0.0","1.0","1","SEO26FF"
"Q4169627","710573","2019-01-09","QKE51","86","0.0","0.0","1","SEO26FF"
"Q4169627","710573","2015-06-11","QVC06","86","1.0","0.0","1","SEO26FF"
"Q4169627","710573","2018-07-05","QVC09","86","2.0","0.0","1","SEO26FF"
"Q4169627","710573","2023-09-11","QVC70","85","0.0","7.0","7","SEO26FF"
"Q4169627","710573","2019-05-16","QVC70","85","4.0","0.0","1","SEO26FF"
"Q4169627","710573","2020-08-05","QVC72","86","1.0","0.0","1","SEO26FF"
"Q4169627","710573","2024-09-11","QFC01","86","4.0","0.0","4","SEO26FF"
"Q4169627","710573","2015-04-02","QGD51","85","0.0","0.0","1","SEO26FF"
"Q4169627","710573","2019-01-21","QGE51","85","1.0","1.0","2","SEO26FF"
"Q4169627","710573","2022-04-14","QHA51","85","0.0","2.0","1","SEO26FF"
"Q4169627","710573","2019-02-28","QKE51","86","0.0","1.0","1","SEO26FF"
"Q4169627","710573","2019-01-04","QLC51","85","2.0","2.0","2","SEO26FF"
"Q4169627","710573","2020-12-31","QLX51","316","1.0","1.0","2","SEO26FF"
"Q4169627","710573","2014-12-30","QLX51","316","1.0","0.0","1","SEO26FF"
"Q4169627","710573","2020-04-09","QVC06","86","0.0","0.0","1","SEO26FF"
"Q4169627","710573","2019-01-09","QVC06","86","0.0","0.0","1","SEO26FF"
"Q4169627","710573","2019-06-23","QVC70","85","1.0","0.0","1","SEO26FF"
"Q4169627","710573","2019-06-25","QVC70","85","1.0","0.0","1","SEO26FF"
"Q4169627","710573","2020-06-04","QVC72","86","2.0","0.0","1","SEO26FF"
"Q4169627","710573","2020-09-08","QVC72","86","1.0","0.0","1","SEO26FF"
"Q4169627","710573","2023-04-19","QVC72","86","1.0","2.0","3","SEO26FF"
"Q4169627","710573","2021-02-08","QVC72","86","0.0","1.0","1","SEO26FF"
"Q4169627","710573","2023-10-23","QVC72","86","0.0","1.0","1","SEO26FF"
"Q4169634","710580","2015-04-14","QVC72","86","1.0","0.0","1","SEO26FF"
"Q4169634","710580","2019-01-18","QVC72","86","2.0","2.0","4","SEO26FF"
"Q4169635","710581","2018-04-18","QGD51","85","0.0","0.0","1","SEO26FF"
"Q4169635","710581","2022-10-06","QGD51","85","0.0","1.0","1","SEO26FF"
"Q4169635","710581","2019-04-15","QVC06","86","0.0","1.0","1","SEO26FF"
"Q4169635","710581","2020-01-10","QGD51","85","0.0","0.0","1","SEO26FF"
"Q4169635","710581","2019-10-10","QHH51","86","0.0","0.0","1","SEO26FF"
"Q4169635","710581","2021-08-26","QMM51","85","1.0","0.0","1","SEO26FF"
"Q4169635","710581","2024-12-26","QVC70","85","0.0","1.0","1","SEO26FF"
"Q4173290","712194","2026-03-07","QHA51","85","0.0","1.0","1","SEO26FF"
"Q4173290","712194","2020-02-27","QHB56","86","0.0","1.0","1","SEO26FF"
"Q4173290","712194","2020-01-30","QVC06","86","0.0","2.0","1","SEO26FF"
"Q4173290","712194","2020-04-09","QHA53","85","0.0","0.0","1","SEO26FF"
"Q4173290","712194","2019-10-10","QHA53","85","0.0","0.0","1","SEO26FF"
"Q4173290","712194","2019-10-10","QHB51","85","0.0","0.0","1","SEO26FF"
"Q4173290","712194","2020-04-09","QHB56","86","0.0","0.0","1","SEO26FF"
"Q4173290","712194","2023-09-11","QHD51","86","0.0","1.0","1","SEO26FF"
"Q4173290","712194","2019-01-04","QLC51","85","1.0","1.0","2","SEO26FF"
"Q4173290","712194","2022-10-28","QMD52","86","0.0","1.0","1","SEO26FF"
"Q4173290","712194","2017-02-16","QVC01","86","0.0","1.0","1","SEO26FF"
"Q4174454","712720","2024-11-25","QFC01","86","2.0","0.0","1","SEO26FF"
"Q4174454","712720","2015-12-10","QGC51","85","2.0","2.0","2","SEO26FF"
"Q4174454","712720","2020-04-09","QHB56","86","0.0","0.0","1","SEO26FF"
"Q4174454","712720","2022-01-26","QMB52","85","2.0","0.0","1","SEO26FF"
"Q4174454","712720","2019-01-24","QVC01","86","1.0","1.0","2","SEO26FF"
"Q4174454","712720","2019-04-15","QVC06","86","0.0","2.0","1","SEO26FF"
"Q4174454","712720","2017-11-16","QGD51","85","2.0","2.0","2","SEO26FF"
"Q4174454","712720","2017-10-16","QGE51","85","0.0","0.0","1","SEO26FF"
"Q4174454","712720","2017-12-02","QHA53","85","1.0","0.0","1","SEO26FF"
"Q4174454","712720","2020-01-10","QHA53","85","0.0","0.0","1","SEO26FF"
"Q4174454","712720","2024-07-15","QHB51","86","2.0","0.0","1","SEO26FF"
"Q4174454","712720","2020-03-24","QHB56","86","2.0","1.0","3","SEO26FF"
"Q4174454","712720","2019-04-22","QHH51","86","2.0","2.0","2","SEO26FF"
"Q4174454","712720","2020-04-09","QHH51","86","0.0","0.0","1","SEO26FF"
"Q4174454","712720","2021-08-20","QLC51","85","0.0","1.0","1","SEO26FF"
"Q4174454","712720","2023-05-03","QMB52","85","2.0","2.0","4","SEO26FF"
"Q4174454","712720","2023-06-28","QMD52","86","0.0","1.0","1","SEO26FF"
"Q4174454","712720","2016-10-06","QVC01","86","0.0","0.0","1","SEO26FF"
"Q4174454","712720","2015-10-02","QVC01","86","0.0","0.0","1","SEO26FF"
"Q4174454","712720","2018-10-29","QVC03","86","2.0","0.0","1","SEO26FF"
"Q4174454","712720","2019-01-03","QVC09","86","0.0","1.0","1","SEO26FF"
"Q4174454","712720","2023-09-27","QVC09","86","0.0","1.0","1","SEO26FF"
"Q4174454","712720","2016-10-06","QVE41","85","0.0","0.0","1","SEO26FF"
"Q4174455","712721","2020-07-06","QHB51","85","0.0","0.0","1","SEO26FF"
"Q4174455","712721","2019-04-22","QHH51","86","1.0","1.0","2","SEO26FF"
"Q4174455","712721","2020-04-09","QHH51","86","0.0","0.0","1","SEO26FF"
"Q4174455","712721","2021-09-08","QVE41","85","1.0","0.0","1","SEO26FF"
"Q4174455","712721","2020-07-06","QHA53","85","0.0","0.0","1","SEO26FF"
"Q4174455","712721","2018-04-18","QMD52","86","0.0","0.0","1","SEO26FF"
"Q4174455","712721","2019-10-10","QMD52","86","0.0","0.0","1","SEO26FF"
"Q4174455","712721","2021-08-27","QMM51","85","0.0","1.0","1","SEO26FF"
"Q4178355","714011","2020-01-06","QHB25","86","0.0","1.0","1","SEO26FF"
"Q4178355","714011","2021-01-20","QHB25","86","0.0","1.0","1","SEO26FF"
"Q4178355","714011","2021-01-29","QHB25","86","1.0","1.0","2","SEO26FF"
"Q4178355","714011","2017-12-06","QHB25","86","0.0","1.0","1","SEO26FF"
"Q4178355","714011","2019-07-04","QHB25","86","1.0","0.0","1","SEO26FF"
"Q4178355","714011","2021-01-18","QHB25","86","1.0","1.0","2","SEO26FF"
"Q4178355","714011","2019-10-25","QHB25","86","0.0","1.0","1","SEO26FF"
"Q4178355","714011","2018-11-14","QHD24","86","0.0","1.0","1","SEO26FF"
"Q4178355","714011","2018-05-10","QHD24","86","0.0","1.0","1","SEO26FF"
"Q4178355","714011","2018-10-10","QHD24","86","0.0","0.0","1","SEO26FF"
"Q4178355","714011","2017-02-21","QVC03","86","1.0","0.0","1","SEO26FF"
"Q4178355","714011","2018-10-24","QVC03","86","2.0","0.0","1","SEO26FF"
"Q4178355","714011","2021-01-05","QVC03","86","1.0","0.0","1","SEO26FF"
"Q4178355","714011","2025-07-24","QVC70","86","0.0","1.0","1","SEO26FF"
"Q4185031","870830","2015-02-03","QVC03","86","2.0","0.0","1","SEO26FF"
"Q4185031","870830","2016-10-06","QVC03","86","0.0","0.0","1","SEO26FF"
"Q4185031","870830","2018-12-11","QHA23","86","1.0","0.0","1","SEO26FF"
"Q4185031","870830","2016-05-31","QHA23","86","0.0","1.0","1","SEO26FF"
"Q4185031","870830","2018-09-18","QHA23","86","0.0","1.0","1","SEO26FF"
"Q4185031","870830","2017-04-05","QHB24","86","0.0","1.0","1","SEO26FF"
"Q4185031","870830","2017-03-17","QVC03","86","3.0","0.0","1","SEO26FF"
"Q4192133","891423","2024-11-25","QFC01","86","1.0","0.0","1","SEO26FF"
"Q4192133","891423","2020-02-27","QHB51","86","1.0","0.0","1","SEO26FF"
"Q4192133","891423","2018-04-18","QVC06","86","0.0","0.0","1","SEO26FF"
"Q4192133","891423","2017-11-28","QGD51","85","0.0","1.0","1","SEO26FF"
"Q4192133","891423","2021-07-20","QHA53","85","0.0","1.0","1","SEO26FF"
"Q4192133","891423","2020-03-13","QVC06","86","1.0","1.0","2","SEO26FF"
"Q4192133","891423","2016-01-05","QVC06","86","0.0","0.0","1","SEO26FF"
"Q4192133","891423","2019-01-17","QVC70","85","4.0","4.0","2","SEO26FF"
"Q4192171","895459","2018-01-12","QLC51","85","0.0","0.0","1","SEO26FF"
"Q4192171","895459","2016-01-05","QVC06","86","0.0","0.0","1","SEO26FF"
"Q4192171","895459","2023-11-07","QVC70","85","4.0","4.0","2","SEO26FF"
"Q4192171","895459","2018-11-28","QVC70","85","4.0","0.0","1","SEO26FF"
"Q4192171","895459","2024-04-25","QVC06","86","0.0","1.0","1","SEO26FF"
"Q4192171","895459","2024-11-25","QHB51","86","0.0","1.0","1","SEO26FF"
"Q4192171","895459","2021-08-09","QHB56","86","1.0","1.0","2","SEO26FF"
"Q4192171","895459","2018-04-18","QVC06","86","0.0","0.0","1","SEO26FF"
"Q4192179","895464","2018-09-10","QHA53","85","1.0","0.0","1","SEO26FF"
"Q4192179","895464","2023-05-03","QMB52","85","1.0","1.0","2","SEO26FF"
"Q4192179","895464","2018-11-28","QVC70","85","4.0","0.0","1","SEO26FF"
"Q4192179","895464","2017-10-16","QGD51","85","0.0","0.0","1","SEO26FF"
"Q4192179","895464","2022-11-18","QHA53","85","1.0","1.0","2","SEO26FF"
"Q4192179","895464","2020-02-27","QHB51","86","1.0","0.0","1","SEO26FF"
"Q4192179","895464","2020-02-05","QHB56","86","1.0","0.0","1","SEO26FF"
"Q4230326","1011062","2015-06-08","QHA51","86","2.0","0.0","1","SEO26FF"
"Q4257701","1082749","2026-04-29","QFC01","86","1.0","0.0","1","SEO26FF"
"Q4257701","1082749","2025-09-19","QHB23","86","0.0","1.0","1","SEO26FF"
"Q4257701","1082749","2016-11-29","QHH21","86","0.0","1.0","1","SEO26FF"
"Q4257701","1082749","2016-11-29","QVC70","86","1.0","0.0","1","SEO26FF"
"Q4257701","1082749","2021-03-25","QVC70","86","0.0","1.0","1","SEO26FF"
"Q4269272","1121592","2016-12-16","QGE51","85","1.0","0.0","1","SEO26FF"
"Q4269272","1121592","2019-08-14","QGE51","85","0.0","1.0","1","SEO26FF"
"Q4269272","1121592","2024-11-25","QHB51","86","0.0","2.0","1","SEO26FF"
"Q4269272","1121592","2023-07-19","QMB52","85","0.0","1.0","1","SEO26FF"
"Q4269272","1121592","2020-04-09","QGD51","85","0.0","0.0","1","SEO26FF"
"Q4269272","1121592","2017-01-05","QGE51","85","0.0","0.0","1","SEO26FF"
"Q4269272","1121592","2020-12-09","QGE51","85","2.0","0.0","1","SEO26FF"
"Q4269272","1121592","2020-04-09","QLC51","85","0.0","0.0","1","SEO26FF"
"Q4269272","1121592","2021-08-03","QLX51","316","2.0","2.0","2","SEO26FF"
"Q4269272","1121592","2025-09-03","QMB52","85","3.0","3.0","2","SEO26FF"
"Q4269272","1121592","2018-06-25","QVC03","86","1.0","0.0","1","SEO26FF"
"Q4441695","1934713","2019-11-11","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4686594","2729085","2025-10-30","QFC01","86","2.0","0.0","1","SEO26FF"
"Q4688109","2733030","2026-04-09","QVC02","86","0.0","1.0","1","SEO26FF"
"Q4694508","2748203","2026-03-09","QHB25","86","42.0","0.0","1","SEO26FF"
"Q4695963","2752974","2026-05-26","QHB25","86","1.0","0.0","1","SEO26FF"
"Q4699400","2765538","2026-06-15","QHH22","86","1.0","0.0","1","SEO26FF"
