Outbound Date	Qcode	수량	Dept Code	Item Type	부서명	섹션명	Leaf Class	Category
2025-11-22	Q4702505	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-11-11	Q4702505	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-11-13	Q4702505	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-02-10	Q1072995	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-02-13	Q1072995	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-02-11	Q1072995	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2017-02-13	Q4013000	3	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Wheel	Wheel
2017-02-04	Q4013000	3	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Wheel	Wheel
2017-02-26	Q4013000	2	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Wheel	Wheel
2025-12-30	Q2163394	24	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-12-17	Q2163394	24	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-12-14	Q2163394	23	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-03-12	Q2079650	16	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-03-13	Q2079650	16	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-03-23	Q2079650	15	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2016-11-10	Q4548258	12	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2016-11-08	Q4548258	11	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2016-11-18	Q4548258	11	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-02-09	Q2162230	1	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2026-02-12	Q2162230	1	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2026-02-13	Q2162230	0	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2023-10-06	Q2168061	2	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2023-10-21	Q2168061	2	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2023-10-29	Q2168061	1	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-12-09	Q2042214	2	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2025-12-12	Q2042214	2	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2025-12-17	Q2042214	1	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2025-05-08	QS429155	2	SEO26FF	QS Thermal Spraying(Roller)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	QS Thermal Spraying(Roller)
2025-05-02	QS429155	2	SEO26FF	QS Thermal Spraying(Roller)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	QS Thermal Spraying(Roller)
2025-05-20	QS429155	2	SEO26FF	QS Thermal Spraying(Roller)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	QS Thermal Spraying(Roller)
2025-08-28	Q4246475	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-08-08	Q4246475	1	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-08-20	Q4246475	1	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-09-22	Q2137922	2	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비2섹션	Drive Joint	Drive Joint
2025-09-02	Q2137922	2	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비2섹션	Drive Joint	Drive Joint
2025-09-05	Q2137922	2	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비2섹션	Drive Joint	Drive Joint
2022-05-27	Q2195767	11	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-05-03	Q2195767	11	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-05-09	Q2195767	10	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-08-17	Q4204062	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2022-08-10	Q4204062	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2022-08-13	Q4204062	1	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2025-09-15	Q4716626	3	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-09-27	Q4716626	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-09-12	Q4716626	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-04-10	Q4530897	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-04-04	Q4530897	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-04-14	Q4530897	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-08-19	Q4700741	14	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-08-29	Q4700741	14	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-08-03	Q4700741	13	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2023-10-20	Q1049004	5	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2023-10-02	Q1049004	4	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2023-10-17	Q1049004	4	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2024-10-02	Q4210612	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-10-04	Q4210612	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-10-19	Q4210612	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-02-27	Q1077676	3	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-02-16	Q1077676	3	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-02-02	Q1077676	2	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-06-05	Q4625628	14	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2025-06-02	Q4625628	14	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2025-06-30	Q4625628	14	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2025-10-18	Q1314441	3	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2025-10-18	Q1314441	3	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2025-10-17	Q1314441	2	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2025-09-27	Q2054201	13	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-09-22	Q2054201	13	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-09-14	Q2054201	12	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2024-12-18	Q2095281	3	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-12-13	Q2095281	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-12-24	Q2095281	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-09-09	Q4018019	2	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2025-09-02	Q4018019	2	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2025-09-08	Q4018019	2	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2021-04-10	Q4605205	13	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2021-04-01	Q4605205	12	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2021-04-08	Q4605205	12	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-02-16	Q1072926	12	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-02-05	Q1072926	12	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-02-07	Q1072926	12	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-06-06	Q2142898	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-06-12	Q2142898	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-06-24	Q2142898	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2016-12-07	Q1077622	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2016-12-15	Q1077622	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2016-12-23	Q1077622	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-09-11	Q2076004	19	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-09-08	Q2076004	19	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-09-03	Q2076004	19	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-09-03	Q4189151	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-09-27	Q4189151	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-09-26	Q4189151	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2017-12-05	Q4443501	8	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2017-12-24	Q4443501	8	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2017-12-27	Q4443501	7	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-01-23	Q4576624	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2024-01-25	Q4576624	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2024-01-12	Q4576624	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2025-12-07	Q4470227	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-12-12	Q4470227	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-12-19	Q4470227	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-10-26	Q2084886	1	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-10-26	Q2084886	0	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-10-03	Q2084886	0	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-05-22	Q1077400	2	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-05-03	Q1077400	2	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-05-24	Q1077400	2	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-12-06	Q1021836	1	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2025-12-06	Q1021836	0	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2025-12-13	Q1021836	0	SEO26FF	Packing & Seal	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2017-04-27	Q1039284	1	SEO26FF	Hydraulic Cylinder(Critical)	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder(Critical)	Hydraulic Cylinder(Critical)
2017-04-02	Q1039284	1	SEO26FF	Hydraulic Cylinder(Critical)	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder(Critical)	Hydraulic Cylinder(Critical)
2017-04-26	Q1039284	0	SEO26FF	Hydraulic Cylinder(Critical)	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder(Critical)	Hydraulic Cylinder(Critical)
2024-10-21	Q4198917	2	SEO26FF	General Pump (Ready)	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	General Pump (Ready)
2024-10-19	Q4198917	1	SEO26FF	General Pump (Ready)	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	General Pump (Ready)
2024-10-08	Q4198917	1	SEO26FF	General Pump (Ready)	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	General Pump (Ready)
2021-04-21	Q4204061	1	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2021-04-08	Q4204061	1	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2021-04-08	Q4204061	1	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2025-05-02	Q4192133	1	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-05-27	Q4192133	1	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-05-28	Q4192133	0	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2026-05-04	Q1042421	13	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2026-05-05	Q1042421	12	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2026-05-19	Q1042421	12	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2026-02-10	Q3401267	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-02-07	Q3401267	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-02-12	Q3401267	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-12-01	Q1040729	22	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Pneumatic Cylinder
2025-12-25	Q1040729	22	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Pneumatic Cylinder
2025-12-03	Q1040729	22	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Pneumatic Cylinder
2021-05-28	Q1049004	4	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2021-05-04	Q1049004	4	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2021-05-11	Q1049004	4	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2025-01-22	Q4710841	8	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-01-07	Q4710841	7	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-01-01	Q4710841	7	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2021-05-20	Q1020996	13	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machinery Common	Machinery Common
2021-05-20	Q1020996	13	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machinery Common	Machinery Common
2021-05-27	Q1020996	13	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machinery Common	Machinery Common
2025-08-02	Q1077763	3	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-08-18	Q1077763	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-08-07	Q1077763	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2023-06-21	Q4562126	2	SEO26FF	Cast Iron (S)	(광양)압연설비1부	열연정비2섹션	Cast Iron (S)	Cast Iron (S)
2023-06-14	Q4562126	1	SEO26FF	Cast Iron (S)	(광양)압연설비1부	열연정비2섹션	Cast Iron (S)	Cast Iron (S)
2023-06-18	Q4562126	1	SEO26FF	Cast Iron (S)	(광양)압연설비1부	열연정비2섹션	Cast Iron (S)	Cast Iron (S)
2025-10-04	Q4178355	8	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2025-10-12	Q4178355	8	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2025-10-16	Q4178355	7	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-10-21	Q2143052	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-10-16	Q2143052	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-10-04	Q2143052	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2019-02-10	Q4548258	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2019-02-27	Q4548258	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2019-02-27	Q4548258	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2021-07-24	Q4612557	3	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2021-07-02	Q4612557	2	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2021-07-25	Q4612557	2	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2026-04-07	Q4709438	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-04-04	Q4709438	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-04-22	Q4709438	2	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2024-11-29	Q4416082	26	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-11-21	Q4416082	26	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-11-28	Q4416082	26	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비2섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2025-02-07	Q2010934	2	SEO26FF	WEDGE SEGMENT MANDREL	(광양)압연설비1부	열연정비2섹션	WEDGE SEGMENT MANDREL	WEDGE SEGMENT MANDREL
2025-02-28	Q2010934	2	SEO26FF	WEDGE SEGMENT MANDREL	(광양)압연설비1부	열연정비2섹션	WEDGE SEGMENT MANDREL	WEDGE SEGMENT MANDREL
2025-02-16	Q2010934	2	SEO26FF	WEDGE SEGMENT MANDREL	(광양)압연설비1부	열연정비2섹션	WEDGE SEGMENT MANDREL	WEDGE SEGMENT MANDREL
2025-03-09	Q4140770	1	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-03-19	Q4140770	1	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-03-19	Q4140770	0	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2026-04-04	Q1077925	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-04-10	Q1077925	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-04-27	Q1077925	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-09-08	Q2068400	3	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2025-09-17	Q2068400	2	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2025-09-27	Q2068400	2	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2020-05-05	Q1074634	2	SEO26FF	WEDGE SEGMENT MANDREL	(광양)압연설비1부	열연정비2섹션	WEDGE SEGMENT MANDREL	WEDGE SEGMENT MANDREL
2020-05-04	Q1074634	2	SEO26FF	WEDGE SEGMENT MANDREL	(광양)압연설비1부	열연정비2섹션	WEDGE SEGMENT MANDREL	WEDGE SEGMENT MANDREL
2020-05-25	Q1074634	1	SEO26FF	WEDGE SEGMENT MANDREL	(광양)압연설비1부	열연정비2섹션	WEDGE SEGMENT MANDREL	WEDGE SEGMENT MANDREL
2022-09-11	Q2082726	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2022-09-13	Q2082726	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2022-09-18	Q2082726	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-04-02	Q4530897	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-04-12	Q4530897	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-04-30	Q4530897	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-10-23	Q1308654	10	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-10-01	Q1308654	10	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-10-25	Q1308654	10	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-01-04	Q2235172	3	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-02	Q2235172	3	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-28	Q2235172	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-05-19	Q1073870	7	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-05-24	Q1073870	7	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-05-25	Q1073870	6	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2021-01-05	Q4559686	13	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2021-01-30	Q4559686	13	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2021-01-30	Q4559686	12	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-09-20	Q2028329	3	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2024-09-06	Q2028329	3	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2024-09-26	Q2028329	2	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
