q,dept,verdict,path,why,si,sp,conf,cspScore,stockSrc
Q4239083,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.750,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4245535,SEO26FF,배제-순환품,사전 배제,Roll 계열 Leaf Class 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4245876,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4246475,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.786,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4251042,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.684,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4256411,SEO26FF,회색지대,시계열 점수,불출발생월비율=0.025; 재고0비율=0.158,57.1,43.8,LOW,0,DOG Type TSV + DB 자재정본
Q4257701,SEO26FF,계획품,시계열 점수,핵심 예비품 목록 일치 +20점; 불출발생월비율=0.017; 재고0비율=0.929,42.9,68.8,HIGH,20,DOG Type TSV + DB 자재정본
Q4264097,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.889,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4269272,SEO26FF,보험품,시계열 점수,핵심 예비품 목록 일치 +20점; 불출발생월비율=0.025; 재고0비율=0.000,85.7,31.2,HIGH,20,DOG Type TSV + DB 자재정본
Q4273074,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.706,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4278883,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.778,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4280135,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.706,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4283104,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4295492,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.929,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4308842,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.588,14.3,62.5,HIGH,0,DOG Type TSV + DB 자재정본
Q4310783,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4312812,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4321160,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4327789,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4336678,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4342710,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4347498,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.941,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4348128,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4349846,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.800,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4354776,SEO26FF,계획품,시계열 점수,VMI; 불출발생월비율=0.017; 재고0비율=0.778,14.3,100,HIGH,0,DOG Type TSV + DB 자재정본
Q4357975,SEO26FF,회색지대,시계열 점수,불출발생월비율=0.025; 재고0비율=0.111,57.1,43.8,LOW,0,DOG Type TSV + DB 자재정본
Q4383840,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.059,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4383841,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.929,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4384099,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.812,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4386124,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4390457,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.750,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4390712,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.722,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4394089,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.750,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4398385,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.056,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4403031,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.867,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4410007,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4412119,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4412288,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.750,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4412576,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.737,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4416013,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4416076,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.812,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4416082,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.929,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4418347,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.938,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4419677,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4419678,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.786,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4423761,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4435466,SEO26FF,배제-순환품,사전 배제,Roll 계열 Leaf Class 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4439263,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.059,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4439264,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4439265,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.062,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4439266,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.667,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4439269,SEO26FF,회색지대,시계열 점수,불출발생월비율=0.025; 재고0비율=0.105,57.1,43.8,LOW,0,DOG Type TSV + DB 자재정본
Q4439270,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.053,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4441695,SEO26FF,회색지대,시계열 점수,핵심 예비품 목록 일치 +20점; 불출발생월비율=0.017; 재고0비율=0.667,71.4,68.8,LOW,20,DOG Type TSV + DB 자재정본
Q4443501,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4444346,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4450272,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4453988,SEO26FF,회색지대,시계열 점수,불출발생월비율=0.017; 재고0비율=0.118,57.1,43.8,LOW,0,DOG Type TSV + DB 자재정본
Q4459402,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.857,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4460076,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4465267,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.722,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4468493,SEO26FF,회색지대,시계열 점수,불출발생월비율=0.017; 재고0비율=0.118,57.1,43.8,LOW,0,DOG Type TSV + DB 자재정본
Q4468503,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.050,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4468504,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.562,14.3,62.5,HIGH,0,DOG Type TSV + DB 자재정본
Q4470227,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.941,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4471030,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.056,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4471765,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4474243,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4480769,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.842,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4485045,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4485080,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4485081,SEO26FF,배제-순환품,사전 배제,Roll 계열 Leaf Class 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4485087,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.800,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4493662,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4497103,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.944,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4499010,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4501966,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4503767,SEO26FF,회색지대,시계열 점수,불출발생월비율=0.017; 재고0비율=0.200,57.1,43.8,LOW,0,DOG Type TSV + DB 자재정본
Q4503770,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.700,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4504475,SEO26FF,회색지대,시계열 점수,불출발생월비율=0.017; 재고0비율=0.118,57.1,43.8,LOW,0,DOG Type TSV + DB 자재정본
Q4504476,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.875,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4504478,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4515205,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4515206,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.714,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4515573,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.875,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4517465,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.786,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4517801,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4521625,SEO26FF,보험품,시계열 점수,핵심 예비품 목록 일치 +20점; 불출발생월비율=0.025; 재고0비율=0.000,85.7,31.2,HIGH,20,DOG Type TSV + DB 자재정본
Q4524604,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.067,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4524949,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4530897,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.789,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4531078,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.056,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4532058,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4535892,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.900,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4535894,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.875,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4535900,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.789,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4535902,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.786,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4536719,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.067,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4537595,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.857,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4541491,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.714,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4541492,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4543363,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.050,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4546235,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.857,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4548256,SEO26FF,회색지대,시계열 점수,불출발생월비율=0.017; 재고0비율=0.133,57.1,43.8,LOW,0,DOG Type TSV + DB 자재정본
Q4548258,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4548259,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4548260,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.071,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4551506,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.889,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4551507,SEO26FF,회색지대,시계열 점수,불출발생월비율=0.017; 재고0비율=0.105,57.1,43.8,LOW,0,DOG Type TSV + DB 자재정본
Q4559574,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4559575,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4559600,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4559686,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4562126,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4562194,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4572470,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4572473,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.053,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4573456,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4575867,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4576432,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4576623,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.944,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4576624,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4582819,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4585577,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4585578,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4587154,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4588343,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4590955,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.737,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4597580,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.850,42.9,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4598537,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.786,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4604630,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4605205,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4605206,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.778,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4606740,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=1.000,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4610709,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.950,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4611811,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4612557,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4616814,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.867,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4625628,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.900,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4625646,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4626564,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.750,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4627208,SEO26FF,계획품,시계열 점수,VMI; 불출발생월비율=0.017; 재고0비율=0.800,42.9,100,HIGH,0,DOG Type TSV + DB 자재정본
Q4635441,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.067,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4635563,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4636078,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4640645,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4642447,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4652294,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.684,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4653124,SEO26FF,회색지대,시계열 점수,불출발생월비율=0.017; 재고0비율=0.125,57.1,43.8,LOW,0,DOG Type TSV + DB 자재정본
Q4659090,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.750,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4662921,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.059,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4663525,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.059,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4668630,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4668643,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4670923,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4671514,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.053,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4675700,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.929,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4676007,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.786,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4677113,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4679740,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4681315,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4681514,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4686594,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4688109,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4691588,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.824,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4693461,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.750,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4693466,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4693469,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4694508,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4695959,SEO26FF,배제-소모품,사전 배제,소모품 규칙 적용,,,HIGH,0,DOG Type TSV + DB 자재정본
Q4695963,SEO26FF,계획품,시계열 점수,VMI; 불출발생월비율=0.025; 재고0비율=0.857,14.3,100,HIGH,0,DOG Type TSV + DB 자재정본
Q4695964,SEO26FF,보험품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4695965,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.857,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4696404,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.053,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4697155,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.750,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4698941,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4699194,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.850,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4699400,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
Q4700628,SEO26FF,계획품,시계열 점수,불출발생월비율=0.025; 재고0비율=0.941,14.3,68.8,HIGH,0,DOG Type TSV + DB 자재정본
Q4700632,SEO26FF,계획품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.571,42.9,62.5,MEDIUM,0,DOG Type TSV + DB 자재정본
Q4700633,SEO26FF,보험품,시계열 점수,불출발생월비율=0.017; 재고0비율=0.000,57.1,31.2,HIGH,0,DOG Type TSV + DB 자재정본
